driver_id,rate_pre,km_pre,trips_pre,rate_post,km_post,trips_post,delta,ratio
b69a8ff4e1334b9daa098dda8d1c9f13,1.6136650817044436,36.562729570674534,10,0.7841164813430276,26.78173523917185,8,-0.829548600361416,0.48592269252972853
b9c40703dcfd40fbafcac4dc20a63295,1.9299815492017156,25.90698342203382,6,1.1658122056021882,40.31524097461532,8,-0.7641693435995274,0.6040535496748115
ba9e2cf437e640f2aa38c5cb08ae028f,1.0657511972983857,33.778990904497974,7,1.0785132692402948,41.72410417509098,9,0.012762071941909037,1.0119747197791193
be38347662f84cfaaf138568c7af23dc,1.4703709814662471,32.64482270463106,7,1.309380258443619,49.64180541202108,9,-0.16099072302262818,0.890510133121582
c24fe9f453af4415b33f95cce2f5b6be,1.1776868924801371,31.417518727817583,19,1.3316726883446546,33.79208749556738,9,0.15398579586451744,1.1307527466321992
c8c0ef6adf474887bd7c089f111f50a5,1.9031540893814545,37.30649052335839,8,1.5242599070569456,17.7135145226852,6,-0.3788941823245089,0.8009125039120434
c9b8af1f0749489b976e32ed54081f5b,1.4899442421643725,24.16197799973003,7,1.4340288540880084,29.28811361101274,7,-0.05591538807636409,0.9624714895403479
cb97d355264744fa81623e52507508a8,1.5985635235179392,49.41936860047054,10,1.0513908528908686,35.19147983670017,8,-0.5471726706270705,0.6577097734452777
ccb1eb9bc89a47399d56c685a660e62a,1.6754284605001433,36.40859722640171,9,1.141758049059667,39.41290366821697,7,-0.5336704114404762,0.6814722776756659
d146883c489d426a9c60d213372852c1,1.282747841149113,28.84432841208651,7,1.31739997310796,31.880978334100917,8,0.034652131958846866,1.027013985794593
d445010c29f14ccdb0f8b06d2c796c9a,1.4450160140424937,29.75745568362642,6,1.1174009443592605,21.478413922195195,5,-0.3276150696832332,0.7732792809910002
d5063378b07548a2854773eaea2e9375,1.1311630264134633,20.333054973450864,5,2.573289080600724,10.881016132654445,3,1.4421260541872605,2.2749055799319713
defc65ca43d64c62845ea1d40df07d1b,1.680435915894635,35.109937512011236,9,1.28947940282631,25.591723239370758,8,-0.390956513068325,0.767348156885717
e39a0bdcbfb5443686624508bd8b119f,1.3684515282769574,29.960871213044616,5,1.0373200580258235,31.812746456290434,8,-0.3311314702511339,0.7580246991516991
e95be163176b4df699e16c8619b791a1,1.19667367557079,43.45378448740173,9,0.9315816272332089,45.084616068201896,9,-0.26509204833758115,0.7784759088887475
eaba5b5556044f659394037fb4712484,1.6755239883557302,41.181147199040055,9,1.6555947877835735,41.07285218687778,9,-0.019929200572156747,0.9881056906909974
f2cecf111d2646248776c284ed8266cc,1.471940068576721,43.480031127819096,9,1.3115042557860657,22.112013645444485,8,-0.16043581279065533,0.8910038416538336
fab5202d978a4f2bb68c23bbd5037da8,1.4422507947419116,14.56057439979287,4,0.9807507151938964,29.56918567657291,6,-0.4615000795480152,0.6800139883919427
fde2feb5cf7b4ac3a7a7b937a80f78b5,1.5150382005296659,33.00246817705304,9,1.0318560394904404,31.012078017978652,8,-0.4831821610392255,0.6810759221316649
ff33bebe43c54354babd0cc0fa57a873,1.2234462964300201,33.51189187431993,7,0.8556486123236269,22.20537698109857,6,-0.36779768410639324,0.6993757019171042
